walk_id,hierarchy_path,chosen_wnid,chosen_image
21,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11141.JPEG
22,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2127.JPEG
23,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2377.JPEG
24,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10561.JPEG
25,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10625.JPEG
26,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10933.JPEG
27,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14817.JPEG
28,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14294.JPEG
29,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12109.JPEG
30,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_21457.JPEG
31,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2579.JPEG
32,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_21949.JPEG
33,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10513.JPEG
34,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14618.JPEG
35,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11688.JPEG
36,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10.JPEG
37,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_10117.JPEG
38,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10987.JPEG
39,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15435.JPEG
40,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10944.JPEG
41,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2316.JPEG
42,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_13761.JPEG
43,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_22153.JPEG
44,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11861.JPEG
45,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10189.JPEG
46,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11817.JPEG
47,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2590.JPEG
48,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11437.JPEG
49,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_17984.JPEG
50,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2101.JPEG
51,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2537.JPEG
52,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2527.JPEG
53,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15430.JPEG
54,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10821.JPEG
55,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15241.JPEG
56,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10821.JPEG
57,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11964.JPEG
58,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15027.JPEG
59,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10270.JPEG
60,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11571.JPEG
61,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2537.JPEG
62,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11863.JPEG
63,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10.JPEG
64,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_13398.JPEG
65,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10505.JPEG
66,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_24061.JPEG
67,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11967.JPEG
68,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_21537.JPEG
69,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1653.JPEG
70,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1150.JPEG
71,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_133.JPEG
72,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1334.JPEG
73,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14580.JPEG
74,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14387.JPEG
75,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11312.JPEG
76,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_11381.JPEG
77,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14294.JPEG
78,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11092.JPEG
79,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12049.JPEG
80,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12493.JPEG
81,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_22778.JPEG
82,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14699.JPEG
83,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2365.JPEG
84,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_20936.JPEG
85,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_26.JPEG
86,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12321.JPEG
87,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11040.JPEG
88,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1706.JPEG
89,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1832.JPEG
90,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_22239.JPEG
91,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12261.JPEG
92,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15537.JPEG
93,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_23394.JPEG
94,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1719.JPEG
95,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1867.JPEG
96,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11028.JPEG
97,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_141.JPEG
98,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11964.JPEG
99,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_13719.JPEG
100,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_17611.JPEG
