walk_id,hierarchy_path,chosen_wnid,chosen_image
25,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_9178.JPEG
26,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_6186.JPEG
27,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_2355.JPEG
28,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_15467.JPEG
29,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_3928.JPEG
30,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-partridge,n01807496,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01807496/n01807496_21102.JPEG
31,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-snake-viper-pit_viper-rattlesnake-diamondback,n01755581,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01755581/n01755581_18156.JPEG
32,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_4521.JPEG
33,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_6395.JPEG
34,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-hawk-kite,n01608432,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01608432/n01608432_15215.JPEG
35,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_18462.JPEG
36,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_6130.JPEG
37,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-cartilaginous_fish-elasmobranch-shark-hammerhead,n01494475,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01494475/n01494475_6373.JPEG
38,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_2424.JPEG
39,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_11349.JPEG
40,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_3364.JPEG
41,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_1896.JPEG
42,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_11550.JPEG
43,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_1091.JPEG
44,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-amphibian-salamander-ambystomid-axolotl,n01632777,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01632777/n01632777_7640.JPEG
45,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-amphibian-salamander-newt-common_newt,n01630670,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01630670/n01630670_2772.JPEG
46,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_2742.JPEG
47,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-passerine-oscine-titmouse-chickadee,n01592084,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01592084/n01592084_7052.JPEG
48,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_7772.JPEG
49,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_2125.JPEG
50,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-saurian-lizard-lacertid_lizard-green_lizard,n01693334,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01693334/n01693334_4462.JPEG
51,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-saurian-lizard-gecko-banded_gecko,n01675722,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01675722/n01675722_4084.JPEG
52,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-eagle-bald_eagle,n01614925,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01614925/n01614925_11429.JPEG
53,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-cock,n01514668,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514668/n01514668_22225.JPEG
54,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-eagle-bald_eagle,n01614925,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01614925/n01614925_6757.JPEG
55,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_16613.JPEG
56,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-archosaur-dinosaur-ornithischian-ceratopsian-triceratops,n01704323,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_6525.JPEG
57,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-arachnid-acarine-tick,n01776313,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01776313/n01776313_31049.JPEG
58,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_4400.JPEG
59,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-cartilaginous_fish-elasmobranch-ray-stingray,n01498041,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01498041/n01498041_10914.JPEG
60,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_2521.JPEG
61,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_6088.JPEG
62,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_1957.JPEG
63,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_7219.JPEG
64,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_5011.JPEG
65,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_7527.JPEG
66,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-saurian-lizard-iguanid-American_chameleon,n01682714,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01682714/n01682714_2332.JPEG
67,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-arachnid-scorpion,n01770393,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01770393/n01770393_26126.JPEG
68,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12708.JPEG
69,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-arachnid-acarine-tick,n01776313,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01776313/n01776313_21492.JPEG
70,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-crocodilian_reptile-crocodile-African_crocodile,n01697457,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01697457/n01697457_2464.JPEG
71,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_13434.JPEG
72,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_4315.JPEG
73,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-tench,n01440764,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01440764/n01440764_5345.JPEG
74,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_16179.JPEG
75,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-archosaur-dinosaur-ornithischian-ceratopsian-triceratops,n01704323,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_2543.JPEG
76,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_17101.JPEG
77,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-snake-viper-horned_viper,n01753488,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01753488/n01753488_13403.JPEG
78,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_2059.JPEG
79,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_6915.JPEG
80,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-passerine-oscine-corvine_bird-magpie,n01582220,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01582220/n01582220_4230.JPEG
81,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_8629.JPEG
82,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_1594.JPEG
83,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_4927.JPEG
84,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_315.JPEG
85,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-anapsid-chelonian-turtle-terrapin,n01667778,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01667778/n01667778_171.JPEG
86,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_5449.JPEG
87,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_3231.JPEG
88,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-arachnid-scorpion,n01770393,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01770393/n01770393_18944.JPEG
89,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-snake-colubrid_snake-vine_snake,n01739381,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01739381/n01739381_341.JPEG
90,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_9803.JPEG
91,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-passerine-oscine-finch-brambling,n01530575,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01530575/n01530575_6269.JPEG
92,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-amphibian-frog-true_frog-bullfrog,n01641577,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01641577/n01641577_15809.JPEG
93,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-archosaur-dinosaur-ornithischian-ceratopsian-triceratops,n01704323,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_4875.JPEG
94,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-arachnid-acarine-tick,n01776313,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01776313/n01776313_1318.JPEG
95,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_10273.JPEG
96,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-reptile-diapsid-saurian-lizard-agamid-frilled_lizard,n01688243,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01688243/n01688243_5136.JPEG
97,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_1944.JPEG
98,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_23671.JPEG
99,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-centipede,n01784675,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_3587.JPEG
100,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_4245.JPEG
