walk_id,hierarchy_path,chosen_wnid,chosen_image
20,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1684.JPEG
21,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-quail,n01806567,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806567/n01806567_3553.JPEG
22,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2398.JPEG
23,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-ruffed_grouse,n01797886,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01797886/n01797886_21510.JPEG
24,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_972.JPEG
25,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-ruffed_grouse,n01797886,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01797886/n01797886_26312.JPEG
26,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_25515.JPEG
27,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_10639.JPEG
28,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_7331.JPEG
29,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-hawk-kite,n01608432,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01608432/n01608432_27432.JPEG
30,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_14505.JPEG
31,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-hawk-kite,n01608432,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01608432/n01608432_6915.JPEG
32,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_19825.JPEG
33,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_3333.JPEG
34,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_5675.JPEG
35,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_2522.JPEG
36,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_9466.JPEG
37,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1520.JPEG
38,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-passerine-oscine-thrush-robin,n01558993,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01558993/n01558993_11181.JPEG
39,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_14835.JPEG
40,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-owl-great_grey_owl,n01622779,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01622779/n01622779_12941.JPEG
41,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12983.JPEG
42,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_11220.JPEG
43,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-hawk-kite,n01608432,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01608432/n01608432_10086.JPEG
44,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-owl-great_grey_owl,n01622779,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01622779/n01622779_1436.JPEG
45,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-quail,n01806567,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806567/n01806567_6656.JPEG
46,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_11658.JPEG
47,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1883.JPEG
48,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-ptarmigan,n01796340,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01796340/n01796340_4745.JPEG
49,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-owl-great_grey_owl,n01622779,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01622779/n01622779_1765.JPEG
50,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11437.JPEG
51,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_7474.JPEG
52,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_5122.JPEG
53,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-ratite-ostrich,n01518878,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01518878/n01518878_2100.JPEG
54,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_1697.JPEG
55,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-cartilaginous_fish-elasmobranch-ray-stingray,n01498041,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01498041/n01498041_7736.JPEG
56,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_16598.JPEG
57,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1008.JPEG
58,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_2072.JPEG
59,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-eagle-bald_eagle,n01614925,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01614925/n01614925_9689.JPEG
60,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_1386.JPEG
61,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-passerine-oscine-finch-goldfinch,n01531178,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01531178/n01531178_7506.JPEG
62,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_1085.JPEG
63,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1954.JPEG
64,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-cock,n01514668,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514668/n01514668_3965.JPEG
65,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-partridge,n01807496,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01807496/n01807496_5788.JPEG
66,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_9388.JPEG
67,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11571.JPEG
68,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_6246.JPEG
69,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-ruffed_grouse,n01797886,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01797886/n01797886_23636.JPEG
70,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_15542.JPEG
71,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_1457.JPEG
72,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_1039.JPEG
73,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_11979.JPEG
74,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_770.JPEG
75,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_184.JPEG
76,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_6382.JPEG
77,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_94.JPEG
78,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_3326.JPEG
79,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_11161.JPEG
80,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_5387.JPEG
81,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-phasianid-pheasant-peafowl-peacock,n01806143,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01806143/n01806143_32438.JPEG
82,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_18773.JPEG
83,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1631.JPEG
84,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_25713.JPEG
85,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_255.JPEG
86,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_1727.JPEG
87,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-vulture,n01616318,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_2062.JPEG
88,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-aquatic_vertebrate-fish-bony_fish-teleost_fish-soft-finned_fish-cypriniform_fish-cyprinid-goldfish,n01443537,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01443537/n01443537_20722.JPEG
89,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-cock,n01514668,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514668/n01514668_3702.JPEG
90,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_8152.JPEG
91,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-bird_of_prey-hawk-kite,n01608432,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01608432/n01608432_13231.JPEG
92,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_11842.JPEG
93,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-ptarmigan,n01796340,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01796340/n01796340_335.JPEG
94,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-cock,n01514668,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514668/n01514668_7495.JPEG
95,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-gallinaceous_bird-game_bird-grouse-black_grouse,n01795545,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01795545/n01795545_5065.JPEG
96,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-amphibian-salamander-newt-eft,n01631663,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01631663/n01631663_5503.JPEG
97,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-parrot-macaw,n01818515,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01818515/n01818515_12118.JPEG
98,entity-physical_entity-object-whole-living_thing-organism-animal-chordate-vertebrate-bird-hen,n01514859,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_10770.JPEG
99,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_6136.JPEG
100,entity-physical_entity-object-whole-living_thing-organism-animal-invertebrate-arthropod-trilobite,n01768244,/home/ygu2/kekechen_common/datasets/imagenet/imagenet/ILSVRC/Data/CLS-LOC/train/n01768244/n01768244_5031.JPEG
